Motion Vectors for input frame = 1, reference frame = 0
block, mb_type, partitionType, MV[0].x, MV[0].y, MV[1].x, MV[1].y, MV[2].x, MV[2].y, MV[3].x, MV[3].y, cost
1990, 1, 0, -32, 0, -32, 0, -32, 0, -32, 0, 353
1991, 1, 0, -32, 0, -32, 0, -32, 0, -32, 0, 295
1992, 1, 0, -32, 0, -32, 0, -32, 0, -32, 0, 320
1993, 1, 1, -32, 0, -32, 0, -32, 1, -36, 0, 281
1994, 1, 3, -33, 1, -32, -49, -33, 1, -32, -49, 340
1995, 1, 0, -8, -12, -8, -12, -8, -12, -8, -12, 137
1996, 1, 0, -37, -16, -37, -16, -37, -16, -37, -16, 170
1997, 1, 3, 0, -16, -32, 0, 0, -16, -32, 0, 52
1998, 1, 2, -36, 0, -36, 0, -32, 0, -32, 0, 98
1999, 1, 3, -34, 4, 60, 14, -34, 4, 60, 14, 166
2000, 1, 0, 28, 8, 28, 8, 28, 8, 28, 8, 28
2001, 1, 1, -36, 32, -36, 4, -36, 16, -36, 16, 32
2002, 1, 2, -37, 4, -37, 4, 0, 16, 0, 16, 143
2003, 1, 1, -37, 3, -36, 0, -36, 16, -38, 18, 110
2004, 1, 1, -35, 0, -36, 44, -36, 16, -36, 44, 78
2005, 1, 2, -30, 10, -30, 10, -98, 46, -98, 46, 88
2006, 1, 0, -20, 20, -20, 20, -20, 20, -20, 20, 72
2007, 1, 3, -35, 17, -38, 4, -35, 17, -38, 4, 50
2008, 1, 0, -34, 2, -34, 2, -34, 2, -34, 2, 22
2009, 1, 0, -38, 2, -38, 2, -38, 2, -38, 2, 248
2010, 1, 2, -42, 6, -42, 6, -30, 2, -30, 2, 112
2011, 1, 0, -38, 2, -38, 2, -38, 2, -38, 2, 168
2012, 1, 0, -13, 0, -13, 0, -13, 0, -13, 0, 127
2013, 1, 0, -36, 3, -36, 3, -36, 3, -36, 3, 80
2014, 1, 3, -16, 16, -36, 16, -16, 16, -36, 16, 38
2015, 1, 2, -38, 2, -38, 2, -80, 0, -80, 0, 97
2016, 1, 2, -38, 2, -38, 2, -77, 8, -77, 8, 180
2017, 1, 1, -38, 2, -39, 1, -40, 0, -38, 2, 442
2018, 1, 2, -38, 2, -38, 2, -40, 4, -40, 4, 412
2019, 1, 3, -51, 41, -38, 6, -51, 41, -38, 6, 356
2020, 1, 1, -47, 41, -37, 5, 15, 0, -40, 40, 370
2021, 1, 2, -38, 2, -38, 2, -12, 16, -12, 16, 160
2022, 1, 2, -40, 2, -40, 2, -22, 4, -22, 4, 247
2023, 1, 0, -40, 2, -40, 2, -40, 2, -40, 2, 358
2024, 1, 3, -38, 2, -40, 2, -38, 2, -40, 2, 391
2025, 1, 2, -40, 0, -40, 0, -40, 3, -40, 3, 355
2026, 1, 0, -40, 2, -40, 2, -40, 2, -40, 2, 307
2027, 1, 1, -40, 4, -46, 1, -40, 4, -40, 4, 230
2028, 1, 0, -40, 0, -40, 0, -40, 0, -40, 0, 289
2029, 1, 2, 37, 16, 37, 16, -40, 0, -40, 0, 136
2030, 1, 2, -22, 16, -22, 16, -36, 0, -36, 0, 103
2031, 1, 0, -44, 5, -44, 5, -44, 5, -44, 5, 157
2032, 1, 0, -44, 4, -44, 4, -44, 4, -44, 4, 56
2033, 1, 2, -42, 2, -42, 2, 0, 0, 0, 0, 56
2034, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 63
2035, 1, 2, -66, 15, -66, 15, 0, 0, 0, 0, 64
2036, 1, 2, -46, 0, -46, 0, 0, 0, 0, 0, 76
2037, 1, 3, -64, 11, -96, -2, -64, 11, -96, -2, 106
2038, 1, 1, 28, 6, 0, 2, -44, 16, -3, 0, 78
2039, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144
2040, 1, 2, 0, -5, 0, -5, -26, 0, -26, 0, 276
2041, 1, 0, -25, 1, -25, 1, -25, 1, -25, 1, 320
2042, 1, 1, -26, 0, -25, 2, -24, 0, -22, 2, 389
2043, 1, 2, -25, 4, -25, 4, -24, 0, -24, 0, 159
2044, 1, 2, -24, 3, -24, 3, -24, 0, -24, 0, 177
2045, 1, 3, -31, 4, -27, 4, -31, 4, -27, 4, 194
2046, 1, 3, -22, 2, -25, 4, -22, 2, -25, 4, 187
2047, 1, 2, -26, 2, -26, 2, -25, 0, -25, 0, 167
2048, 1, 0, -26, 2, -26, 2, -26, 2, -26, 2, 342
2049, 1, 1, -25, 2, -26, 2, -22, 1, -21, -3, 281
2050, 1, 0, -26, 2, -26, 2, -26, 2, -26, 2, 317
2051, 1, 1, -26, 2, -24, 2, -26, 1, -25, 2, 253
2052, 1, 0, -26, 2, -26, 2, -26, 2, -26, 2, 199
2053, 1, 2, -28, 0, -28, 0, -28, 2, -28, 2, 86
2054, 1, 1, 0, 0, -31, 0, -28, 0, -27, -1, 176
2055, 1, 1, -30, 0, -28, -1, -28, 0, -28, -1, 631
2056, 1, 1, -27, 0, -28, -1, -28, 0, -26, 0, 1847
2057, 1, 1, -27, -1, -24, 2, -27, 1, -25, 1, 939
2058, 1, 1, -25, 1, -28, 3, -24, 0, -30, 2, 397
2059, 1, 2, -27, 2, -27, 2, -28, 4, -28, 4, 193
2060, 1, 1, -28, 0, -31, 1, -28, 4, -28, 0, 220
2061, 1, 2, -28, 0, -28, 0, -26, 0, -26, 0, 252
2062, 1, 1, -28, 0, -24, 0, -27, 1, -24, 1, 864
2063, 1, 1, -25, -1, -24, 0, -25, -3, -25, 1, 711
2064, 1, 1, -24, 0, -26, -2, -26, 2, -26, 0, 882
2065, 1, 1, -26, 0, -28, 0, -23, 2, -28, 0, 1047
2066, 1, 1, -32, 0, -29, 0, -22, 2, -27, 2, 408
2067, 1, 3, -23, 3, -32, 0, -23, 3, -32, 0, 226
2068, 1, 0, -30, 0, -30, 0, -30, 0, -30, 0, 227
2069, 1, 0, -69, -29, -69, -29, -69, -29, -69, -29, 210
2070, 1, 0, -28, 0, -28, 0, -28, 0, -28, 0, 331
2071, 1, 0, -24, 4, -24, 4, -24, 4, -24, 4, 236
2072, 1, 0, -35, 4, -35, 4, -35, 4, -35, 4, 217
2073, 1, 2, -51, 0, -51, 0, -31, 4, -31, 4, 228
2074, 1, 2, -65, -29, -65, -29, -79, 4, -79, 4, 179
2075, 1, 0, -50, -2, -50, -2, -50, -2, -50, -2, 305
2076, 1, 1, -92, 0, -155, 0, 56, 4, 26, 10, 171
2077, 1, 2, -97, -17, -97, -17, -26, 96, -26, 96, 228
2078, 1, 2, -126, -10, -126, -10, 80, -1, 80, -1, 212
2079, 1, 2, 59, -4, 59, -4, 78, 28, 78, 28, 263
2080, 1, 3, 42, 35, 77, -4, 42, 35, 77, -4, 215
2081, 1, 2, 86, -6, 86, -6, 32, -20, 32, -20, 249
2082, 1, 2, 28, -4, 28, -4, 35, -32, 35, -32, 358
2083, 1, 2, -36, -4, -36, -4, 42, -24, 42, -24, 329
2084, 1, 2, 26, 2, 26, 2, 30, -34, 30, -34, 267
2085, 1, 2, -36, 2, -36, 2, -23, -31, -23, -31, 258
2086, 1, 2, -223, -8, -223, -8, 26, 24, 26, 24, 218
2087, 1, 2, -23, 38, -23, 38, -22, 22, -22, 22, 148
2088, 1, 2, -35, 51, -35, 51, -36, 22, -36, 22, 194
2089, 1, 3, -26, 0, 96, 13, -26, 0, 96, 13, 856
2090, 1, 0, -26, 2, -26, 2, -26, 2, -26, 2, 506
2091, 1, 1, -6, -38, 62, -4, -8, 0, -10, -2, 556
2092, 1, 2, 16, -40, 16, -40, 12, 24, 12, 24, 509
2093, 1, 3, -20, 25, -53, 27, -20, 25, -53, 27, 207
2094, 1, 3, -92, 28, -124, 28, -92, 28, -124, 28, 64
2095, 1, 0, -90, 2, -90, 2, -90, 2, -90, 2, 120
2096, 1, 0, -32, 0, -32, 0, -32, 0, -32, 0, 500
2097, 1, 3, 15, -50, -22, -2, 15, -50, -22, -2, 504
2098, 1, 1, -14, 1, -14, -1, -20, 0, -12, 2, 1497
2099, 1, 3, -11, 0, -9, -1, -11, 0, -9, -1, 2955
2100, 1, 1, 5, -1, 7, 0, -11, -1, -12, -1, 2434
2101, 1, 1, -28, -1, -11, 0, -9, -1, -11, 0, 1956
2102, 1, 1, 7, -1, -116, -1, -11, -1, -11, -1, 1951
2103, 1, 1, 15, -4, -73, 0, -11, -3, -12, -1, 2154
2104, 1, 1, -15, -1, -9, -1, -12, -1, -11, 0, 2379
2105, 1, 2, -39, 28, -39, 28, -19, 8, -19, 8, 2043
2106, 1, 2, -27, 2, -27, 2, -26, 0, -26, 0, 383
2107, 1, 1, -27, 0, -42, -6, -28, 22, -56, 0, 205
2108, 1, 2, 32, 14, 32, 14, -32, 18, -32, 18, 256
2109, 1, 3, 31, 45, 31, 5, 31, 45, 31, 5, 241
2110, 1, 1, -47, 17, -32, 0, 0, 0, -32, 0, 118
2111, 1, 0, -32, 0, -32, 0, -32, 0, -32, 0, 144
2112, 1, 3, -36, 2, -34, 2, -36, 2, -34, 2, 442
2113, 1, 1, -31, 2, -34, 1, -30, 4, -32, 4, 298
2114, 1, 2, -32, 2, -32, 2, -30, 6, -30, 6, 325
2115, 1, 2, -32, -46, -32, -46, -30, 9, -30, 9, 223
2116, 1, 1, 18, -14, 0, -16, -33, -2, -34, -1, 401
2117, 1, 2, -36, 0, -36, 0, -14, 14, -14, 14, 219
2118, 1, 3, -32, -1, -35, -2, -32, -1, -35, -2, 866
2119, 1, 2, -32, -4, -32, -4, -34, -1, -34, -1, 334
2120, 1, 3, -34, -2, -32, 0, -34, -2, -32, 0, 346
2121, 1, 2, 44, 18, 44, 18, -8, 12, -8, 12, 56
2122, 1, 2, -8, 4, -8, 4, -69, 16, -69, 16, 68
2123, 1, 0, -38, 2, -38, 2, -38, 2, -38, 2, 144
2124, 1, 0, -34, 18, -34, 18, -34, 18, -34, 18, 52
2125, 1, 2, -98, 18, -98, 18, -36, 4, -36, 4, 84
2126, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
2127, 1, 0, -73, 2, -73, 2, -73, 2, -73, 2, 16
2128, 1, 0, -38, 2, -38, 2, -38, 2, -38, 2, 14
2129, 1, 0, -38, 2, -38, 2, -38, 2, -38, 2, 40
2130, 1, 0, -38, 2, -38, 2, -38, 2, -38, 2, 149
2131, 1, 3, -35, 1, -32, 1, -35, 1, -32, 1, 238
2132, 1, 3, -37, 1, -33, 0, -37, 1, -33, 0, 198
2133, 1, 3, -32, 0, -38, 2, -32, 0, -38, 2, 12
2134, 1, 0, -38, 2, -38, 2, -38, 2, -38, 2, 82
2135, 1, 2, -67, 37, -67, 37, -37, 0, -37, 0, 203
2136, 1, 3, -37, 0, -36, 0, -37, 0, -36, 0, 653
2137, 1, 2, -38, 0, -38, 0, -36, 1, -36, 1, 234
2138, 1, 0, -38, 2, -38, 2, -38, 2, -38, 2, 273
2139, 1, 2, 12, 12, 12, 12, 14, -22, 14, -22, 114
2140, 1, 2, -14, 10, -14, 10, -2, -22, -2, -22, 50
2141, 1, 3, -10, -18, -40, 0, -10, -18, -40, 0, 130
2142, 1, 0, -23, -4, -23, -4, -23, -4, -23, -4, 157
2143, 1, 3, -11, 3, -38, -2, -11, 3, -38, -2, 180
2144, 1, 2, -36, -4, -36, -4, -40, 0, -40, 0, 161
2145, 1, 0, -39, -1, -39, -1, -39, -1, -39, -1, 309
2146, 1, 2, -40, 2, -40, 2, -52, 0, -52, 0, 245
2147, 1, 3, -40, 2, -38, 2, -40, 2, -38, 2, 210
2148, 1, 1, -40, 4, -38, 3, -40, 0, -40, 0, 126
2149, 1, 2, -38, 2, -38, 2, -40, 0, -40, 0, 217
2150, 1, 3, 24, 20, -36, 0, 24, 20, -36, 0, 85
2151, 1, 2, -36, 0, -36, 0, -58, -8, -58, -8, 22
2152, 1, 0, -44, 0, -44, 0, -44, 0, -44, 0, 224
2153, 1, 0, -44, 0, -44, 0, -44, 0, -44, 0, 193
2154, 1, 2, 62, 0, 62, 0, -44, -1, -44, -1, 451
2155, 1, 0, -43, 0, -43, 0, -43, 0, -43, 0, 252
2156, 1, 0, -45, 0, -45, 0, -45, 0, -45, 0, 111
2157, 1, 3, -115, -4, -40, 0, -115, -4, -40, 0, 136
2158, 1, 0, -40, 0, -40, 0, -40, 0, -40, 0, 225
2159, 1, 2, 0, -1, 0, -1, -43, 0, -43, 0, 171
2160, 1, 1, -13, -15, -22, 0, -21, 3, -20, 1, 1017
2161, 1, 3, -20, 0, -25, 1, -20, 0, -25, 1, 293
2162, 1, 1, -25, 2, -22, 1, -25, 5, -24, 1, 421
2163, 1, 3, -20, -1, -20, 0, -20, -1, -20, 0, 438
2164, 1, 2, -24, 0, -24, 0, -22, 0, -22, 0, 296
2165, 1, 0, -24, 0, -24, 0, -24, 0, -24, 0, 228
2166, 1, 0, -24, 1, -24, 1, -24, 1, -24, 1, 387
2167, 1, 1, -24, 0, -24, 2, -24, 2, -25, 1, 287
2168, 1, 2, -26, 2, -26, 2, -21, 2, -21, 2, 958
2169, 1, 1, -22, 1, -21, 0, -23, 1, -26, 2, 458
2170, 1, 3, -22, 2, -28, 0, -22, 2, -28, 0, 338
2171, 1, 3, -26, 2, -25, 1, -26, 2, -25, 1, 435
2172, 1, 3, -22, 2, -28, 0, -22, 2, -28, 0, 315
2173, 1, 3, -28, 0, -27, 0, -28, 0, -27, 0, 388
2174, 1, 1, -27, 1, -28, 0, -25, -1, -28, 0, 1465
2175, 1, 1, -27, -1, -26, 0, -27, 1, -26, 0, 1404
2176, 1, 1, -25, 0, -25, 1, -28, 0, -30, 0, 733
2177, 1, 0, -24, 0, -24, 0, -24, 0, -24, 0, 190
2178, 1, 3, -26, 0, 26, -12, -26, 0, 26, -12, 106
2179, 1, 3, -20, 4, -28, 4, -20, 4, -28, 4, 36
2180, 1, 2, -28, 2, -28, 2, -28, 4, -28, 4, 123
2181, 1, 2, -26, 1, -26, 1, -26, 4, -26, 4, 600
2182, 1, 1, -28, 2, -23, 2, -24, 4, -27, 4, 1151
2183, 1, 1, -22, 2, -26, 2, -30, 7, -24, 2, 798
2184, 1, 2, -24, 2, -24, 2, -22, 2, -22, 2, 561
2185, 1, 3, -24, 3, -27, 4, -24, 3, -27, 4, 436
2186, 1, 3, -22, 2, -26, 2, -22, 2, -26, 2, 464
2187, 1, 1, -20, 0, -32, 0, -26, 1, -27, 1, 491
2188, 1, 1, -27, 2, -23, 3, -22, 2, -21, 3, 622
2189, 1, 0, -28, 2, -28, 2, -28, 2, -28, 2, 371
2190, 1, 0, -24, 2, -24, 2, -24, 2, -24, 2, 619
2191, 1, 3, -26, 2, -28, 1, -26, 2, -28, 1, 337
2192, 1, 3, -20, 3, -28, 2, -20, 3, -28, 2, 307
2193, 1, 2, -30, 0, -30, 0, -23, 2, -23, 2, 355
2194, 1, 3, -29, 1, -22, 2, -29, 1, -22, 2, 397
2195, 1, 2, -95, -12, -95, -12, -93, -5, -93, -5, 450
2196, 1, 1, -54, 4, 80, 4, -26, 2, 81, 5, 320
2197, 1, 3, -4, 86, 109, -34, -4, 86, 109, -34, 225
2198, 1, 0, 77, 5, 77, 5, 77, 5, 77, 5, 170
2199, 1, 0, 77, 28, 77, 28, 77, 28, 77, 28, 368
2200, 1, 3, 68, -48, 36, -48, 68, -48, 36, -48, 276
2201, 1, 2, 39, -64, 39, -64, -20, -32, -20, -32, 351
2202, 1, 3, -60, -44, -28, 40, -60, -44, -28, 40, 298
2203, 1, 3, 2, 22, 29, -83, 2, 22, 29, -83, 307
2204, 1, 0, 27, -80, 27, -80, 27, -80, 27, -80, 226
2205, 1, 2, -23, -65, -23, -65, 59, -49, 59, -49, 150
2206, 1, 2, 26, -6, 26, -6, -19, -61, -19, -61, 203
2207, 1, 2, -21, -6, -21, -6, 68, -66, 68, -66, 204
2208, 1, 2, -34, -4, -34, -4, 20, -49, 20, -49, 213
2209, 1, 2, 131, -2, 131, -2, 4, -57, 4, -57, 210
2210, 1, 2, -58, 0, -58, 0, 136, 11, 136, 11, 196
2211, 1, 0, 62, -3, 62, -3, 62, -3, 62, -3, 247
2212, 1, 0, 10, -10, 10, -10, 10, -10, 10, -10, 212
2213, 1, 3, -22, -12, -54, -14, -22, -12, -54, -14, 179
2214, 1, 2, -94, -18, -94, -18, 0, -14, 0, -14, 117
2215, 1, 1, -64, 0, -96, 0, -32, -8, -64, -8, 40
2216, 1, 2, -128, 0, -128, 0, -30, -62, -30, -62, 191
2217, 1, 0, -18, -14, -18, -14, -18, -14, -18, -14, 370
2218, 1, 1, -14, -2, -11, -4, -13, -2, -2, 0, 1844
2219, 1, 3, -9, -3, -11, -1, -9, -3, -11, -1, 1324
2220, 1, 2, -11, -1, -11, -1, -12, -3, -12, -3, 1375
2221, 1, 2, -11, -1, -11, -1, -11, -3, -11, -3, 983
2222, 1, 2, -12, -1, -12, -1, -12, -3, -12, -3, 1228
2223, 1, 1, -11, -1, -12, -1, -96, -5, -9, -1, 1483
2224, 1, 1, -12, -1, -12, -2, -13, -2, -11, -1, 1877
2225, 1, 0, -9, 0, -9, 0, -9, 0, -9, 0, 364
2226, 1, 0, 24, 1, 24, 1, 24, 1, 24, 1, 260
2227, 1, 2, -32, 43, -32, 43, 52, 30, 52, 30, 175
2228, 1, 3, -34, 0, 34, 46, -34, 0, 34, 46, 405
2229, 1, 3, 58, 0, 33, -17, 58, 0, 33, -17, 162
2230, 1, 2, 62, -1, 62, -1, 32, 44, 32, 44, 68
2231, 1, 1, -32, -28, -32, -32, -34, 0, -17, 3, 209
2232, 1, 0, 12, 4, 12, 4, 12, 4, 12, 4, 12
2233, 1, 0, -36, 4, -36, 4, -36, 4, -36, 4, 15
2234, 1, 0, -30, 4, -30, 4, -30, 4, -30, 4, 116
2235, 1, 0, -32, 0, -32, 0, -32, 0, -32, 0, 88
2236, 1, 1, -32, -2, -32, 0, -32, 0, -34, -2, 129
2237, 1, 0, -32, 0, -32, 0, -32, 0, -32, 0, 149
2238, 1, 2, -35, 0, -35, 0, -32, -8, -32, -8, 28
2239, 1, 2, -32, 0, -32, 0, -32, 8, -32, 8, 134
2240, 1, 1, -34, -2, -32, 0, -32, 0, -36, 0, 115
2241, 1, 0, -32, 12, -32, 12, -32, 12, -32, 12, 17
2242, 1, 2, -32, 28, -32, 28, -8, -4, -8, -4, 72
2243, 1, 0, -34, 18, -34, 18, -34, 18, -34, 18, 129
2244, 1, 0, -36, 16, -36, 16, -36, 16, -36, 16, 12
2245, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67
2246, 1, 2, 0, -5, 0, -5, 24, -5, 24, -5, 117
2247, 1, 3, -49, 1, -38, 2, -49, 1, -38, 2, 126
2248, 1, 3, 60, 4, -38, 2, 60, 4, -38, 2, 85
2249, 1, 0, -38, 4, -38, 4, -38, 4, -38, 4, 30
2250, 1, 2, -38, 2, -38, 2, -36, 0, -36, 0, 143
2251, 1, 2, -34, -2, -34, -2, -37, -3, -37, -3, 576
2252, 1, 0, -38, 3, -38, 3, -38, 3, -38, 3, 120
2253, 1, 0, 4, -12, 4, -12, 4, -12, 4, -12, 253
2254, 1, 0, -32, 0, -32, 0, -32, 0, -32, 0, 142
2255, 1, 2, -37, 2, -37, 2, -64, -4, -64, -4, 173
2256, 1, 2, -36, 2, -36, 2, -38, 0, -38, 0, 433
2257, 1, 2, -36, -2, -36, -2, -32, 1, -32, 1, 438
2258, 1, 0, -38, 2, -38, 2, -38, 2, -38, 2, 317
2259, 1, 3, -32, 0, -26, -24, -32, 0, -26, -24, 277
2260, 1, 2, -27, -24, -27, -24, -4, 10, -4, 10, 78
2261, 1, 0, -38, 2, -38, 2, -38, 2, -38, 2, 197
2262, 1, 0, -36, 0, -36, 0, -36, 0, -36, 0, 261
2263, 1, 3, -36, -4, -38, 0, -36, -4, -38, 0, 559
2264, 1, 1, -36, 0, -39, 0, -35, 1, -37, 2, 449
2265, 1, 0, -37, 2, -37, 2, -37, 2, -37, 2, 701
2266, 1, 3, -40, 0, -37, 0, -40, 0, -37, 0, 435
2267, 1, 3, -40, 2, -36, 4, -40, 2, -36, 4, 314
2268, 1, 0, -34, 0, -34, 0, -34, 0, -34, 0, 88
2269, 1, 0, -82, 0, -82, 0, -82, 0, -82, 0, 130
2270, 1, 0, -36, 0, -36, 0, -36, 0, -36, 0, 243
2271, 1, 3, -36, 0, -45, 0, -36, 0, -45, 0, 178
2272, 1, 1, -47, 0, -42, 0, -48, 1, -38, 2, 362
2273, 1, 2, -44, 0, -44, 0, -37, 4, -37, 4, 483
2274, 1, 0, -43, 1, -43, 1, -43, 1, -43, 1, 646
2275, 1, 2, -41, 2, -41, 2, -42, 4, -42, 4, 235
2276, 1, 2, -42, 2, -42, 2, -41, 4, -41, 4, 123
2277, 1, 3, -42, 2, -41, 0, -42, 2, -41, 0, 253
2278, 1, 1, -42, 2, -45, 1, -40, 0, -42, 0, 487
2279, 1, 1, -44, 0, -40, 0, -42, -2, 30, 43, 1090
2280, 1, 2, -22, 2, -22, 2, -24, 2, -24, 2, 263
2281, 1, 1, -23, 1, -22, 1, -23, 2, -22, 2, 534
2282, 1, 3, -19, 1, -22, 0, -19, 1, -22, 0, 395
2283, 1, 3, -22, 1, -17, 1, -22, 1, -17, 1, 1307
2284, 1, 1, -18, -2, -21, -1, -20, -21, -5, 1, 967
2285, 1, 2, -24, 1, -24, 1, -13, -2, -13, -2, 711
2286, 1, 1, -21, 1, -30, -3, -22, 2, -21, 3, 720
2287, 1, 2, -22, 2, -22, 2, -20, 2, -20, 2, 965
2288, 1, 1, -20, 2, -20, 0, -21, 2, -21, 2, 771
2289, 1, 2, -20, 0, -20, 0, -19, 1, -19, 1, 973
2290, 1, 2, -27, 1, -27, 1, -18, 2, -18, 2, 666
2291, 1, 2, -23, 1, -23, 1, -24, 2, -24, 2, 594
2292, 1, 1, -22, 2, -28, 0, -23, 1, -23, 1, 602
2293, 1, 1, -30, 2, -27, 1, -15, 0, -19, 1, 917
2294, 1, 3, -21, 2, -26, 2, -21, 2, -26, 2, 349
2295, 1, 1, -28, 0, -23, 0, -24, 0, -23, 1, 445
2296, 1, 2, -21, 0, -21, 0, -21, 1, -21, 1, 671
2297, 1, 2, -24, 0, -24, 0, -22, 1, -22, 1, 755
2298, 1, 1, -22, 0, -21, 1, -22, 1, -20, 1, 504
2299, 1, 3, -18, 2, -26, 4, -18, 2, -26, 4, 56
2300, 1, 0, -28, 4, -28, 4, -28, 4, -28, 4, 12
2301, 1, 0, -28, 4, -28, 4, -28, 4, -28, 4, 128
2302, 1, 3, 0, 6, -27, 4, 0, 6, -27, 4, 70
2303, 1, 2, -23, 6, -23, 6, -25, -1, -25, -1, 230
2304, 1, 2, -23, 2, -23, 2, -24, -4, -24, -4, 185
2305, 1, 3, -4, 4, -24, 4, -4, 4, -24, 4, 105
2306, 1, 0, -28, 0, -28, 0, -28, 0, -28, 0, 233
2307, 1, 1, -26, 2, -22, 3, -26, 2, -23, 1, 324
2308, 1, 0, -18, 2, -18, 2, -18, 2, -18, 2, 312
2309, 1, 0, -28, 2, -28, 2, -28, 2, -28, 2, 233
2310, 1, 0, -19, 4, -19, 4, -19, 4, -19, 4, 246
2311, 1, 2, -27, 4, -27, 4, -32, 0, -32, 0, 139
2312, 1, 3, -32, 0, -64, 0, -32, 0, -64, 0, 169
2313, 1, 1, -28, 4, -62, 14, -38, -2, -60, -2, 153
2314, 1, 0, -52, 0, -52, 0, -52, 0, -52, 0, 267
2315, 1, 3, -107, -1, -131, -3, -107, -1, -131, -3, 260
2316, 1, 2, -25, 2, -25, 2, -121, -13, -121, -13, 462
2317, 1, 0, 126, 2, 126, 2, 126, 2, 126, 2, 176
2318, 1, 0, 138, -48, 138, -48, 138, -48, 138, -48, 259
2319, 1, 0, 84, -58, 84, -58, 84, -58, 84, -58, 251
2320, 1, 0, 42, -60, 42, -60, 42, -60, 42, -60, 326
2321, 1, 0, -20, -44, -20, -44, -20, -44, -20, -44, 352
2322, 1, 2, -18, -22, -18, -22, -18, -34, -18, -34, 392
2323, 1, 1, -7, -18, 29, -131, -19, -35, -116, -32, 294
2324, 1, 2, 28, -128, 28, -128, 29, -79, 29, -79, 176
2325, 1, 2, 57, -78, 57, -78, 28, -114, 28, -114, 218
2326, 1, 2, 129, -80, 129, -80, 67, -111, 67, -111, 102
2327, 1, 2, -24, -72, -24, -72, 64, -107, 64, -107, 119
2328, 1, 2, 24, -72, 24, -72, 28, -96, 28, -96, 201
2329, 1, 3, 9, -97, -96, -37, 9, -97, -96, -37, 208
2330, 1, 1, 164, 12, 132, 12, 130, -24, 136, -4, 58
2331, 1, 3, 117, 8, 70, 10, 117, 8, 70, 10, 162
2332, 1, 2, 22, -158, 22, -158, 32, -12, 32, -12, 290
2333, 1, 0, 63, -80, 63, -80, 63, -80, 63, -80, 240
2334, 1, 2, -65, 27, -65, 27, -60, -5, -60, -5, 153
2335, 1, 0, -96, -9, -96, -9, -96, -9, -96, -9, 189
2336, 1, 3, 60, -1, 28, -9, 60, -1, 28, -9, 138
2337, 1, 1, -8, -25, -24, -24, -4, -56, -9, -110, 199
2338, 1, 1, -13, 2, -11, -1, -20, 1, -11, -3, 766
2339, 1, 1, -10, 0, -12, 0, 26, -2, 44, 0, 950
2340, 1, 1, -11, -1, -12, -2, 30, 2, 14, 2, 850
2341, 1, 1, -11, -2, -11, -3, -12, 0, -11, -2, 775
2342, 1, 1, -12, -2, -12, -1, -10, 24, -21, 44, 646
2343, 1, 1, -12, -1, -11, -1, -29, 40, 58, 2, 813
2344, 1, 3, -12, 0, -10, 0, -12, 0, -10, 0, 599
2345, 1, 2, -8, 0, -8, 0, 26, -2, 26, -2, 229
2346, 1, 3, 49, 3, 25, 11, 49, 3, 25, 11, 171
2347, 1, 0, 25, 11, 25, 11, 25, 11, 25, 11, 208
2348, 1, 0, 25, 0, 25, 0, 25, 0, 25, 0, 241
2349, 1, 0, 89, 13, 89, 13, 89, 13, 89, 13, 160
2350, 1, 2, -32, 0, -32, 0, -8, 15, -8, 15, 387
2351, 1, 2, 36, 76, 36, 76, 36, 48, 36, 48, 36
2352, 1, 2, 12, 4, 12, 4, -28, 44, -28, 44, 86
2353, 1, 0, -32, 0, -32, 0, -32, 0, -32, 0, 48
2354, 1, 3, -32, 0, -35, -3, -32, 0, -35, -3, 422
2355, 1, 3, -34, -2, -32, 0, -34, -2, -32, 0, 323
2356, 1, 0, -32, 0, -32, 0, -32, 0, -32, 0, 310
2357, 1, 3, -30, -2, -8, -1, -30, -2, -8, -1, 214
2358, 1, 1, -12, 0, -32, 0, -10, -4, -32, -12, 50
2359, 1, 0, -32, -5, -32, -5, -32, -5, -32, -5, 84
2360, 1, 2, -36, 0, -36, 0, -32, -4, -32, -4, 34
2361, 1, 0, -32, 0, -32, 0, -32, 0, -32, 0, 57
2362, 1, 0, -31, -5, -31, -5, -31, -5, -31, -5, 160
2363, 1, 0, -33, 16, -33, 16, -33, 16, -33, 16, 130
2364, 1, 0, -8, 0, -8, 0, -8, 0, -8, 0, 53
2365, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56
2366, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200
2367, 1, 2, -40, 1, -40, 1, -41, -9, -41, -9, 136
2368, 1, 2, 32, -32, 32, -32, -38, 2, -38, 2, 172
2369, 1, 2, -38, -34, -38, -34, -37, 0, -37, 0, 212
2370, 1, 2, -36, -1, -36, -1, -38, 2, -38, 2, 280
2371, 1, 2, -37, -2, -37, -2, -34, 2, -34, 2, 282
2372, 1, 1, -36, 4, -74, 2, -36, -28, -64, -28, 118
2373, 1, 2, -35, 4, -35, 4, -52, -4, -52, -4, 204
2374, 1, 2, -30, -6, -30, -6, -36, 0, -36, 0, 351
